genres,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,movie_imdb_link,num_user_for_reviews,title_year,imdb_score
Action|Adventure|Animation|Comedy|Family,Kung Fu Panda 2 ,182718,21015,china|kung fu|panda|peacock|tigress,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,2011,7.3
Action|Adventure|Family|Fantasy,The Last Airbender ,118951,2857,avatar|fire|kingdom|tribe|water,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,2010,4.2
Action|Adventure|Thriller,Mission: Impossible III ,256695,34817,arms dealer|fictional government agency|mission|rescue|vatican,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,2006,6.9
Action|Drama|Thriller,White House Down ,164238,18204,black u.s. president|president|secret service|tour|white house,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,2013,6.4
Action|Adventure|Animation|Comedy|Family|Sci-Fi,Mars Needs Moms ,17590,2652,boy|martian|rescue|robot|sexism,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,2011,5.4
Adventure|Animation|Comedy|Family,Flushed Away ,85086,35161,boat|frog|rat|sewer|toad,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,2006,6.7
Adventure|Family|Fantasy,Pan ,39956,21393,1940s|child hero|fantasy world|orphan|reference to peter pan,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,2015,5.8
Adventure|Animation|Comedy|Family|Sci-Fi,Mr. Peabody & Sherman ,47900,5810,dog|father son relationship|inventor|talking dog|time travel,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130,2014,6.9
Adventure,Troy ,381672,17944,greek|mythology|prince|trojan|troy,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,2004,7.2
Adventure|Animation|Comedy|Family,Madagascar 3: Europe's Most Wanted ,119213,2444,animal|circus|island name in title|lemur|penguin,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154,2012,6.9
Action|Adventure|Thriller,Die Another Day ,169914,2538,catfight|clinic|colonel|diamond|patricide,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185,2002,6.1
Action|Comedy|Fantasy|Sci-Fi,Ghostbusters ,69757,2097,ghost|ghostbuster|ghostbusters|male objectification|reboot,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211,2016,5.5
Action|Adventure|Sci-Fi|Thriller,Armageddon ,322395,26029,asteroid|astronaut|bomb|meteorite|outer space,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171,1998,6.6
Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,Men in Black II ,270207,14823,alien|lingerie|lingerie model|m.i.b.|pug,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606,2002,6.1
Action|Adventure|Animation|Fantasy,Beowulf ,142440,31523,creature|demon|king|reward|warrior,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505,2007,6.3
Action|Adventure|Animation|Comedy|Family,Kung Fu Panda 3 ,64322,36095,china|kung fu|panda|pig|village,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145,2016,7.2
Action|Adventure|Thriller,Mission: Impossible - Ghost Protocol ,365104,21768,dubai|kremlin|race against time|russian|terrorist,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512,2011,7.4
Adventure|Animation|Family|Fantasy,Rise of the Guardians ,123553,20645,belief|box office hit|children|new york city|tooth,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174,2012,7.3
Comedy|Crime,Fun with Dick and Jane ,110788,1997,animal abuse|ceo|heist|suburb|unemployment,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258,2005,6.1
Action|Drama|History|War,The Last Samurai ,317166,11945,captain|emperor|honor|japan|samurai,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928,2003,7.7
Action|Adventure|Drama,Exodus: Gods and Kings ,128682,26490,egypt|exodus|moses|pharaoh|plague,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657,2014,6.1
Action|Adventure|Sci-Fi,Star Trek ,504419,39284,box office hit|future|lifted by the throat|star trek|vulcan,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559,2009,8
Action|Adventure|Fantasy|Romance,Spider-Man ,544665,40484,evil|goblin|spider|spider man|superhero,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012,2002,7.3
Action|Adventure|Animation|Comedy|Family|Fantasy,How to Train Your Dragon 2 ,221128,23378,dragon|father son relationship|husband wife relationship|mother son relationship|viking,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343,2014,7.9
Action|Adventure|Fantasy,Gods of Egypt ,51892,19769,ancient egypt|egypt|egyptian|egyptian god|egyptian goddess,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273,2016,5.5
Action|Adventure|Sci-Fi|Thriller,Stealth ,45455,2705,artificial intelligence|box office flop|fighter jet|navy|pilot,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388,2005,5
Action|Drama|Mystery|Sci-Fi,Watchmen ,392474,2530,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229,2009,7.7
Action|Crime|Thriller,Lethal Weapon 4 ,127497,6171,kung fu|lapd|martial arts|private investigator|triad,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287,1998,6.6
Action|Sci-Fi,Hulk ,212106,1814,1980s|c 130 hercules|monster|panzer|san francisco california,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445,2003,5.7
Action|Adventure|Sci-Fi|Thriller,G.I. Joe: Retaliation ,146352,31958,general|gi joe|martial arts|ninja|president,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288,2013,5.8
Action|Adventure|Comedy|Thriller,Sahara ,77673,13073,beach|civil war|desert|dictator|ship,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463,2005,6
Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,Final Fantasy: The Spirits Within ,72259,15015,general|military|scientist|soldier|year 2065,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788,2001,6.4
Action|Adventure|Sci-Fi,Captain America: The First Avenger ,508818,19761,arctic|captain america|scientist|tesseract|war bond,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679,2011,6.9
Action|Adventure|Thriller,The World Is Not Enough ,157519,2037,british|oil|scientist|terrorist|tycoon,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683,1999,6.4
Action|Adventure|Drama|History|War,Master and Commander: The Far Side of the World ,168207,1205,1800s|napoleonic wars|pursuit|royal navy|ship,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684,2003,7.4
Adventure|Drama|Fantasy|Romance,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,battle|friend|super strength|vampire|vision,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329,2012,5.5
Animation|Comedy|Family|Musical,Happy Feet 2 ,32399,62644,3d|antarctica|krill|penguin|sequel,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79,2011,5.9
Action|Adventure|Sci-Fi,The Incredible Hulk ,326286,5811,antidote|cure|hulk|marvel cinematic universe|opening action scene,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643,2008,6.8
Action|Crime|Drama|Mystery|Thriller,Miami Vice             ,16769,1687,cult tv|detective|drugs|police|undercover,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,74,,7.5
Adventure|Family|Fantasy,The BFG ,12572,1950,cannibal|evil brother|giant|london england|queen,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106,2016,6.8
Adventure|Drama|Thriller|Western,The Revenant ,406020,57108,bear attack|cauterizing a wound|native american|revenge|survival,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,1188,2015,8.1
Adventure|Animation|Comedy|Family|Sport,Turbo ,62424,17416,accident|freak accident|race|snail|underdog,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90,2013,6.5
Adventure|Animation|Comedy|Family|Western,Rango ,183208,43291,chameleon|lizard|sheriff|water|western town,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337,2011,7.2
Adventure|Animation|Comedy|Family,Penguins of Madagascar ,60230,19963,little girl|park|spy|statue of liberty|television van,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118,2014,6.7
Action|Mystery|Thriller,The Bourne Ultimatum ,491077,17369,action hero|cia|dark past|flashback|memory,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820,2007,8.1
Action|Adventure|Animation|Comedy|Family,Kung Fu Panda ,307029,12754,kung fu|kung fu master|master|panda|snow leopard,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,360,2008,7.6
Action|Adventure|Comedy|Sci-Fi,Ant-Man ,313866,5730,ant|chinatown san francisco|heist|sabotage|vault,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,2015,7.4
Adventure|Sci-Fi|Thriller,The Hunger Games: Catching Fire ,498397,49355,president|snow|television|tour|uprising,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706,2013,7.6
Adventure|Drama|Fantasy|Romance,The Twilight Saga: Breaking Dawn - Part 2 ,185394,59177,battle|friend|super strength|vampire|vision,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329,2012,5.5
Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Home ,70121,17883,alien friendship|alien invasion|australia|flying car|mother daughter relationship,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214,2015,6.7
Adventure|Sci-Fi|Thriller,War of the Worlds ,334345,12758,alien|fight|storm|survival|tripod,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741,2005,6.5
Action|Comedy|Crime|Thriller,Bad Boys II ,178126,12954,cuba|dea|drugs|money|undercover,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511,2003,6.6
Action|Adventure|Animation|Comedy|Family|Fantasy,Puss in Boots ,114287,5046,betrayal|egg|friend|goose|hero,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137,2011,6.7
Action|Crime|Mystery|Thriller,Salt ,245621,12406,cia|on the run|russian|russian spy|strong female lead,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514,2010,6.4
Action|Adventure|Drama,Noah ,200022,32355,ark|flood|noah's ark|water|wrath of god,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240,2014,5.8
Action|Adventure|Family|Mystery,The Adventures of Tintin ,177383,4631,captain|morocco|ship|tintin|treasure,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447,2011,7.4
Adventure|Family|Fantasy|Mystery,Harry Potter and the Prisoner of Azkaban ,382255,33284,magic|muggle|serial killer|traitor|wizard,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504,2004,7.8
Adventure|Drama|Romance|War,Australia ,102338,921,australia|cattle|darwin|drover|japanese,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450,2008,6.6
Action|Adventure|Sci-Fi,After Earth ,158720,14168,box office flop|father son team|fear|race against time|real life father and son playing father and son,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744,2013,4.9
Adventure|Animation|Family|Thriller,Dinosaur ,38438,2945,egg|iguanodon|lemur|meteor|nesting grounds,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241,2000,6.5
Action|Fantasy,Harry Potter and the Deathly Hallows: Part II ,381,11036,,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1,2,2011,7.5
Adventure|Comedy|Family|Fantasy,Night at the Museum: Secret of the Tomb ,67223,53587,museum|museum of natural history manhattan new york city|night watchman|star died before release|tablet,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126,2014,6.2
Action|Animation|Comedy|Family|Sci-Fi,Megamind ,172754,46120,battle|city|planet|prison|superhero,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187,2010,7.3
Adventure|Family|Fantasy,Harry Potter and the Sorcerer's Stone ,444683,13191,based on novel|birthday|evil wizard|quidditch|wizard,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,1571,2001,7.5
Action|Comedy|Fantasy,R.I.P.D. ,91640,31549,drug dealer|gold|partner|police|undead,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210,2013,5.6
Action|Adventure|Drama|Horror|Sci-Fi,Godzilla Resurgence ,374,699,blood|godzilla|monster|sequel,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13,2016,8.2
Action|Adventure|Fantasy,Pirates of the Caribbean: The Curse of the Black Pearl ,809474,48184,caribbean|curse|governor|pirate|undead,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113,2003,8.1
Fantasy,Harry Potter and the Deathly Hallows: Part I ,252,14719,,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,2,2010,6.4
Adventure|Sci-Fi|Thriller,The Hunger Games: Mockingjay - Part 1 ,305008,81385,based on young adult novel|manipulation|rebellion|symbol|uprising,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591,2014,6.7
Mystery|Thriller,The Da Vinci Code ,314253,16008,based on supposedly true story|holy grail|mary magdalene|opus dei|secret,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966,2006,6.6
Adventure|Animation|Comedy|Family|Musical,Rio 2 ,58498,1031,amazon|bird|father in law|jungle|no opening credits,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,99,2014,6.4
Action|Adventure|Fantasy|Sci-Fi|Thriller,X-Men 2 ,405973,20952,mutant|prison|professor|school|x men,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,1055,2003,7.5
Action|Crime|Thriller,Fast Five ,284792,55345,drug lord|drugs|federal agent|heist|police,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,366,2011,7.3
Action|Adventure|Crime|Mystery|Thriller,Sherlock Holmes: A Game of Shadows ,338635,22403,factory|gypsy|investigation|sherlock holmes|train,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,412,2011,7.5
Action|Adventure|Fantasy,Clash of the Titans ,229679,18003,famous line|hand to hand combat|kraken|rape|zeus,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637,2010,5.8
Action|Sci-Fi,Total Recall ,240241,1441,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,1990,7.5
Action|Adventure|History,The 13th Warrior ,101411,1815,arab|battle|combat|viking|warrior,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546,1999,6.6
Action|Adventure|Thriller,The Bourne Legacy ,229823,12175,assassin|cia|drone|pill|wolf,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,504,2012,6.7
Action,Batman & Robin ,189855,2699,butler|critically bashed|cure|freeze|gotham,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018,1997,3.7
Comedy|Family|Fantasy,How the Grinch Stole Christmas ,141414,4146,box office hit|christmas|materialism|public humiliation|snowflake,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,482,2000,6
Action|Adventure|Sci-Fi|Thriller,The Day After Tomorrow ,333248,20553,climate|end of the world|global warming|natural disaster|weather,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,1159,2004,6.4
Action|Adventure|Thriller,Mission: Impossible II ,242188,11930,cure|mission|terrorist|thief|virus,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,1426,2000,6.1
Action|Adventure|Drama|Thriller,The Perfect Storm ,133076,2684,death|fish|fishing|sea|storm,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,779,2000,6.4
Action|Adventure|Sci-Fi|Thriller,Fantastic 4: Rise of the Silver Surfer ,213275,15302,fantastic four|space|strong female character|strong female lead|superheroine,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436,2007,5.6
Adventure|Drama|Fantasy,Life of Pi ,440084,2121,animal|faith|india|journey|tiger,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,755,2012,8
Action|Fantasy|Thriller,Ghost Rider ,182661,14017,blackheart|devil|father|ghost|mephistopheles,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681,2007,5.2
Action|Thriller,Jason Bourne ,40123,13752,black ops|chase|cia|cia agent|repeated scene,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,297,2016,7.1
Action|Adventure|Comedy|Crime,Charlie's Angels: Full Throttle ,100821,4046,fbi|murder|ring|witness protection|witness protection program,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,554,2003,4.8
Adventure|Mystery|Sci-Fi,Prometheus ,456260,24098,cave painting|medical scanner|planet|pregnant with an alien fetus|suspended animation,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,2326,2012,7
Adventure|Animation|Comedy|Family|Fantasy,Stuart Little 2 ,36471,2682,anthropomorphic mouse|falcon|marshmallow|second part|soccer,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,69,2002,5.4
Action|Drama|Sci-Fi|Thriller,Elysium ,338087,17689,christ figure|class differences|messiah|saviour|social commentary,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,814,2013,6.6
Action|Adventure|Sci-Fi|Thriller,The Chronicles of Riddick ,183909,17159,bounty hunter|escape|necromonger|planet|warrior,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,666,2004,6.7
Action|Crime|Sci-Fi|Thriller,RoboCop ,182899,14161,law enforcement|police|robocop|robot|technology,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,630,2014,6.2
Action|Family|Sport,Speed Racer ,57873,902,based on anime|based on cartoon|gadget car|racer|speed,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,414,2008,6.1
Comedy|Drama|Romance,How Do You Know ,35066,993,embarrassment|falling in love|love|love triangle|revelation,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,196,2010,5.3
Action|Comedy|Romance,Knight and Day ,148280,12731,chase|fbi|garage|spy|surveillance,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,348,2010,6.3
Action|Adventure|Mystery|Sci-Fi,Oblivion ,387436,22004,cabin in the woods|drone|flying through a thunderstorm|post apocalypse|sex in a pool,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,892,2013,7
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode III - Revenge of the Sith ,520104,44042,elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,3286,2005,7.6
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode II - Attack of the Clones ,464310,42990,martial arts|murdered before giving protagonist information|part computer animation|prequel|prequel to cult film,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,3516,2002,6.7
Adventure|Animation|Comedy|Family|Fantasy,"Monsters, Inc. ",585659,15013,friend|little girl|monster|rival|scream,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,593,2001,8.1
Action|Adventure|Sci-Fi|Thriller,The Wolverine ,328067,23755,healing power|marvel comics|mecha|regeneration|self healing,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533,2013,6.7
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode I - The Phantom Menace ,534658,37723,alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,3597,1999,6.5
Adventure|Animation|Comedy|Family|Fantasy,The Croods ,150618,43286,cave|caveman|journey|strict father|survival,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195,2013,7.3
Adventure|Comedy|Family|Fantasy,Asterix at the Olympic Games ,20567,1609,1st century b.c.|lightsaber|local blockbuster|magical potion|potion,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,36,2008,5.1
Action|Drama|War,Windtalkers ,55994,15046,code|duty|steel helmet|u.s. marine|u.s. soldier,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,454,2002,6
Action|Adventure|Drama|Fantasy,The Huntsman: Winter's War ,37750,46719,based on fairy tale|dark fantasy|fairy tale|second part|sequel,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134,2016,6.1
Action|Adventure|Comedy|Sci-Fi,Teenage Mutant Ninja Turtles ,167085,2690,18 wheeler|mutant|ninja|sewer|turtle,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491,2014,5.9
Adventure|Drama|Sci-Fi|Thriller,Gravity ,582917,87,box office hit|long take|sole survivor|space|space station,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,1885,2013,7.8
Action|Adventure|Thriller,Dante's Peak ,62271,1569,ash|escape|lava|mayor|volcano,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277,1997,5.8
